base,dataset,reranker,seed,metric,value
sasrec,ml-1m,dpp_alpha=4.0,1,Diversity,0.6719969511032104
sasrec,ml-1m,dpp_alpha=4.0,1,Coverage,0.34333427681856776
sasrec,ml-1m,dpp_alpha=4.0,1,AvgPop,929.4280602948485
sasrec,ml-1m,none,2,NDCG@10,0.12234856188297272
sasrec,ml-1m,none,2,Recall@10,0.08375803381204605
sasrec,ml-1m,none,2,HR@10,0.5660095810890198
sasrec,ml-1m,none,2,Diversity,0.5373138189315796
sasrec,ml-1m,none,2,Coverage,0.4545711859609397
sasrec,ml-1m,none,2,AvgPop,686.1575451383137
sasrec,ml-1m,mmr_lam=1.0,2,NDCG@10,0.12234856188297272
sasrec,ml-1m,mmr_lam=1.0,2,Recall@10,0.08375803381204605
sasrec,ml-1m,mmr_lam=1.0,2,HR@10,0.5660095810890198
sasrec,ml-1m,mmr_lam=1.0,2,Diversity,0.5373138189315796
sasrec,ml-1m,mmr_lam=1.0,2,Coverage,0.4545711859609397
sasrec,ml-1m,mmr_lam=1.0,2,AvgPop,686.1575451383137
sasrec,ml-1m,mmr_lam=0.8,2,NDCG@10,0.12198764830827713
sasrec,ml-1m,mmr_lam=0.8,2,Recall@10,0.08310714364051819
sasrec,ml-1m,mmr_lam=0.8,2,HR@10,0.5646844506263733
sasrec,ml-1m,mmr_lam=0.8,2,Diversity,0.594775915145874
sasrec,ml-1m,mmr_lam=0.8,2,Coverage,0.4477780922728559
sasrec,ml-1m,mmr_lam=0.8,2,AvgPop,703.573645850588
sasrec,ml-1m,mmr_lam=0.6,2,NDCG@10,0.11750327795743942
sasrec,ml-1m,mmr_lam=0.6,2,Recall@10,0.07948586344718933
sasrec,ml-1m,mmr_lam=0.6,2,HR@10,0.5597150921821594
sasrec,ml-1m,mmr_lam=0.6,2,Diversity,0.6833025217056274
sasrec,ml-1m,mmr_lam=0.6,2,Coverage,0.436456269459383
sasrec,ml-1m,mmr_lam=0.6,2,AvgPop,718.8592512837502
sasrec,ml-1m,mmr_lam=0.4,2,NDCG@10,0.10992611944675446
sasrec,ml-1m,mmr_lam=0.4,2,Recall@10,0.07326415926218033
sasrec,ml-1m,mmr_lam=0.4,2,HR@10,0.547126054763794
sasrec,ml-1m,mmr_lam=0.4,2,Diversity,0.7547231316566467
sasrec,ml-1m,mmr_lam=0.4,2,Coverage,0.42371921879422586
sasrec,ml-1m,mmr_lam=0.4,2,AvgPop,733.6566175252609
sasrec,ml-1m,mmr_lam=0.2,2,NDCG@10,0.10242542624473572
sasrec,ml-1m,mmr_lam=0.2,2,Recall@10,0.06627717614173889
sasrec,ml-1m,mmr_lam=0.2,2,HR@10,0.5217823386192322
sasrec,ml-1m,mmr_lam=0.2,2,Diversity,0.7892680764198303
sasrec,ml-1m,mmr_lam=0.2,2,Coverage,0.42088876309085765
sasrec,ml-1m,mmr_lam=0.2,2,AvgPop,735.0900447242008
sasrec,ml-1m,dpp_alpha=0.5,2,NDCG@10,0.11275569349527359
sasrec,ml-1m,dpp_alpha=0.5,2,Recall@10,0.07377586513757706
sasrec,ml-1m,dpp_alpha=0.5,2,HR@10,0.547954261302948
sasrec,ml-1m,dpp_alpha=0.5,2,Diversity,0.7539302706718445
sasrec,ml-1m,dpp_alpha=0.5,2,Coverage,0.4143787149731107
sasrec,ml-1m,dpp_alpha=0.5,2,AvgPop,744.6294848434653
sasrec,ml-1m,dpp_alpha=1.0,2,NDCG@10,0.11500544100999832
sasrec,ml-1m,dpp_alpha=1.0,2,Recall@10,0.07668013870716095
sasrec,ml-1m,dpp_alpha=1.0,2,HR@10,0.5487825274467468
sasrec,ml-1m,dpp_alpha=1.0,2,Diversity,0.7200102806091309
sasrec,ml-1m,dpp_alpha=1.0,2,Coverage,0.4135295782621002
sasrec,ml-1m,dpp_alpha=1.0,2,AvgPop,749.4333112473082
sasrec,ml-1m,dpp_alpha=2.0,2,NDCG@10,0.11612863093614578
sasrec,ml-1m,dpp_alpha=2.0,2,Recall@10,0.07767697423696518
sasrec,ml-1m,dpp_alpha=2.0,2,HR@10,0.5529236197471619
sasrec,ml-1m,dpp_alpha=2.0,2,Diversity,0.6989117860794067
sasrec,ml-1m,dpp_alpha=2.0,2,Coverage,0.4101330314180583
sasrec,ml-1m,dpp_alpha=2.0,2,AvgPop,754.3794268676495
sasrec,ml-1m,dpp_alpha=4.0,2,NDCG@10,0.11713526397943497
sasrec,ml-1m,dpp_alpha=4.0,2,Recall@10,0.07876505702733994
sasrec,ml-1m,dpp_alpha=4.0,2,HR@10,0.5550770163536072
sasrec,ml-1m,dpp_alpha=4.0,2,Diversity,0.6847773790359497
sasrec,ml-1m,dpp_alpha=4.0,2,Coverage,0.4109821681290688
sasrec,ml-1m,dpp_alpha=4.0,2,AvgPop,756.099668709624
sasrec,ml-1m,none,3,NDCG@10,0.12400069087743759
sasrec,ml-1m,none,3,Recall@10,0.08585827797651291
sasrec,ml-1m,none,3,HR@10,0.5671691298484802
sasrec,ml-1m,none,3,Diversity,0.521183431148529
sasrec,ml-1m,none,3,Coverage,0.4206057175205208
sasrec,ml-1m,none,3,AvgPop,669.3788636740103
sasrec,ml-1m,mmr_lam=1.0,3,NDCG@10,0.12400069087743759
sasrec,ml-1m,mmr_lam=1.0,3,Recall@10,0.08585827797651291
sasrec,ml-1m,mmr_lam=1.0,3,HR@10,0.5671691298484802
sasrec,ml-1m,mmr_lam=1.0,3,Diversity,0.521183431148529
sasrec,ml-1m,mmr_lam=1.0,3,Coverage,0.4206057175205208
sasrec,ml-1m,mmr_lam=1.0,3,AvgPop,669.3788636740103
sasrec,ml-1m,mmr_lam=0.8,3,NDCG@10,0.1234874427318573
sasrec,ml-1m,mmr_lam=0.8,3,Recall@10,0.08569297194480896
sasrec,ml-1m,mmr_lam=0.8,3,HR@10,0.5679973363876343
sasrec,ml-1m,mmr_lam=0.8,3,Diversity,0.5720779895782471
sasrec,ml-1m,mmr_lam=0.8,3,Coverage,0.41551089725445794
sasrec,ml-1m,mmr_lam=0.8,3,AvgPop,684.4777869802882
sasrec,ml-1m,mmr_lam=0.6,3,NDCG@10,0.11962156742811203
sasrec,ml-1m,mmr_lam=0.6,3,Recall@10,0.08189599215984344
sasrec,ml-1m,mmr_lam=0.6,3,HR@10,0.5681629776954651
sasrec,ml-1m,mmr_lam=0.6,3,Diversity,0.6552542448043823
sasrec,ml-1m,mmr_lam=0.6,3,Coverage,0.4104160769883951
sasrec,ml-1m,mmr_lam=0.6,3,AvgPop,703.9087791949644
sasrec,ml-1m,mmr_lam=0.4,3,NDCG@10,0.11271815001964569
sasrec,ml-1m,mmr_lam=0.4,3,Recall@10,0.07658606022596359
sasrec,ml-1m,mmr_lam=0.4,3,HR@10,0.5618684887886047
sasrec,ml-1m,mmr_lam=0.4,3,Diversity,0.7282828688621521
sasrec,ml-1m,mmr_lam=0.4,3,Coverage,0.40220775544862725
sasrec,ml-1m,mmr_lam=0.4,3,AvgPop,724.8444922974987
sasrec,ml-1m,mmr_lam=0.2,3,NDCG@10,0.10480817407369614
sasrec,ml-1m,mmr_lam=0.2,3,Recall@10,0.06967605650424957
sasrec,ml-1m,mmr_lam=0.2,3,HR@10,0.5380155444145203
sasrec,ml-1m,mmr_lam=0.2,3,Diversity,0.7665640115737915
sasrec,ml-1m,mmr_lam=0.2,3,Coverage,0.39456552504953296
sasrec,ml-1m,mmr_lam=0.2,3,AvgPop,730.995345370217
sasrec,ml-1m,dpp_alpha=0.5,3,NDCG@10,0.11379440128803253
sasrec,ml-1m,dpp_alpha=0.5,3,Recall@10,0.07578760385513306
sasrec,ml-1m,dpp_alpha=0.5,3,HR@10,0.5588868856430054
sasrec,ml-1m,dpp_alpha=0.5,3,Diversity,0.7356898784637451
sasrec,ml-1m,dpp_alpha=0.5,3,Coverage,0.3889046136427965
sasrec,ml-1m,dpp_alpha=0.5,3,AvgPop,730.0667881398045
sasrec,ml-1m,dpp_alpha=1.0,3,NDCG@10,0.11626696586608887
sasrec,ml-1m,dpp_alpha=1.0,3,Recall@10,0.07859288901090622
sasrec,ml-1m,dpp_alpha=1.0,3,HR@10,0.563359260559082
sasrec,ml-1m,dpp_alpha=1.0,3,Diversity,0.7040329575538635
sasrec,ml-1m,dpp_alpha=1.0,3,Coverage,0.3886215680724597
sasrec,ml-1m,dpp_alpha=1.0,3,AvgPop,733.7854066589366
sasrec,ml-1m,dpp_alpha=2.0,3,NDCG@10,0.1170351430773735
sasrec,ml-1m,dpp_alpha=2.0,3,Recall@10,0.07925007492303848
sasrec,ml-1m,dpp_alpha=2.0,3,HR@10,0.5626966953277588
sasrec,ml-1m,dpp_alpha=2.0,3,Diversity,0.6833184361457825
sasrec,ml-1m,dpp_alpha=2.0,3,Coverage,0.3886215680724597
sasrec,ml-1m,dpp_alpha=2.0,3,AvgPop,736.4060460493623
sasrec,ml-1m,dpp_alpha=4.0,3,NDCG@10,0.11797336488962173
sasrec,ml-1m,dpp_alpha=4.0,3,Recall@10,0.08040304481983185
sasrec,ml-1m,dpp_alpha=4.0,3,HR@10,0.5631936192512512
sasrec,ml-1m,dpp_alpha=4.0,3,Diversity,0.6698276400566101
sasrec,ml-1m,dpp_alpha=4.0,3,Coverage,0.38720634022077555
sasrec,ml-1m,dpp_alpha=4.0,3,AvgPop,737.7993042902103
sasrec,ml-1m,none,4,NDCG@10,0.12942524254322052
sasrec,ml-1m,none,4,Recall@10,0.09129029512405396
sasrec,ml-1m,none,4,HR@10,0.577936053276062
sasrec,ml-1m,none,4,Diversity,0.5021321773529053
sasrec,ml-1m,none,4,Coverage,0.43051231248230964
sasrec,ml-1m,none,4,AvgPop,688.4955607089614
sasrec,ml-1m,mmr_lam=1.0,4,NDCG@10,0.12942524254322052
sasrec,ml-1m,mmr_lam=1.0,4,Recall@10,0.09129029512405396
sasrec,ml-1m,mmr_lam=1.0,4,HR@10,0.577936053276062
sasrec,ml-1m,mmr_lam=1.0,4,Diversity,0.5021321773529053
sasrec,ml-1m,mmr_lam=1.0,4,Coverage,0.43051231248230964
sasrec,ml-1m,mmr_lam=1.0,4,AvgPop,688.4955607089614
sasrec,ml-1m,mmr_lam=0.8,4,NDCG@10,0.1287079155445099
sasrec,ml-1m,mmr_lam=0.8,4,Recall@10,0.0905882716178894
sasrec,ml-1m,mmr_lam=0.8,4,HR@10,0.5810832977294922
sasrec,ml-1m,mmr_lam=0.8,4,Diversity,0.5527836680412292
sasrec,ml-1m,mmr_lam=0.8,4,Coverage,0.4276818567789414
sasrec,ml-1m,mmr_lam=0.8,4,AvgPop,704.6705648500911
sasrec,ml-1m,mmr_lam=0.6,4,NDCG@10,0.12443555146455765
sasrec,ml-1m,mmr_lam=0.6,4,Recall@10,0.0862075611948967
sasrec,ml-1m,mmr_lam=0.6,4,HR@10,0.5769422054290771
sasrec,ml-1m,mmr_lam=0.6,4,Diversity,0.6394679546356201
sasrec,ml-1m,mmr_lam=0.6,4,Coverage,0.4206057175205208
sasrec,ml-1m,mmr_lam=0.6,4,AvgPop,725.0347523604439
sasrec,ml-1m,mmr_lam=0.4,4,NDCG@10,0.11671040207147598
sasrec,ml-1m,mmr_lam=0.4,4,Recall@10,0.0801820158958435
sasrec,ml-1m,mmr_lam=0.4,4,HR@10,0.560046374797821
sasrec,ml-1m,mmr_lam=0.4,4,Diversity,0.7161164879798889
sasrec,ml-1m,mmr_lam=0.4,4,Coverage,0.4067364845740164
sasrec,ml-1m,mmr_lam=0.4,4,AvgPop,749.0728507536857
sasrec,ml-1m,mmr_lam=0.2,4,NDCG@10,0.11003854870796204
sasrec,ml-1m,mmr_lam=0.2,4,Recall@10,0.07417864352464676
sasrec,ml-1m,mmr_lam=0.2,4,HR@10,0.548616886138916
sasrec,ml-1m,mmr_lam=0.2,4,Diversity,0.7562461495399475
sasrec,ml-1m,mmr_lam=0.2,4,Coverage,0.39824511746391167
sasrec,ml-1m,mmr_lam=0.2,4,AvgPop,755.4076693722047
sasrec,ml-1m,dpp_alpha=0.5,4,NDCG@10,0.11984831839799881
sasrec,ml-1m,dpp_alpha=0.5,4,Recall@10,0.08013522624969482
sasrec,ml-1m,dpp_alpha=0.5,4,HR@10,0.5661752820014954
sasrec,ml-1m,dpp_alpha=0.5,4,Diversity,0.7237334251403809
sasrec,ml-1m,dpp_alpha=0.5,4,Coverage,0.3999433908859326
sasrec,ml-1m,dpp_alpha=0.5,4,AvgPop,763.3745072055657
sasrec,ml-1m,dpp_alpha=1.0,4,NDCG@10,0.12206108868122101
sasrec,ml-1m,dpp_alpha=1.0,4,Recall@10,0.08324345201253891
sasrec,ml-1m,dpp_alpha=1.0,4,HR@10,0.5689912438392639
sasrec,ml-1m,dpp_alpha=1.0,4,Diversity,0.6923988461494446
sasrec,ml-1m,dpp_alpha=1.0,4,Coverage,0.3965468440418907
sasrec,ml-1m,dpp_alpha=1.0,4,AvgPop,765.031257246977
sasrec,ml-1m,dpp_alpha=2.0,4,NDCG@10,0.12248052656650543
sasrec,ml-1m,dpp_alpha=2.0,4,Recall@10,0.08360978960990906
sasrec,ml-1m,dpp_alpha=2.0,4,HR@10,0.5701507329940796
sasrec,ml-1m,dpp_alpha=2.0,4,Diversity,0.6745413541793823
sasrec,ml-1m,dpp_alpha=2.0,4,Coverage,0.3937163883385225
sasrec,ml-1m,dpp_alpha=2.0,4,AvgPop,769.2334768924962
sasrec,ml-1m,dpp_alpha=4.0,4,NDCG@10,0.12302059680223465
sasrec,ml-1m,dpp_alpha=4.0,4,Recall@10,0.08414231985807419
sasrec,ml-1m,dpp_alpha=4.0,4,HR@10,0.573132336139679
sasrec,ml-1m,dpp_alpha=4.0,4,Diversity,0.6613152623176575
sasrec,ml-1m,dpp_alpha=4.0,4,Coverage,0.3934333427681857
sasrec,ml-1m,dpp_alpha=4.0,4,AvgPop,768.7255921815471
tiger,amazon-beauty,none,0,NDCG@10,0.04194008186459541
tiger,amazon-beauty,none,0,Recall@10,0.061632778495550156
tiger,amazon-beauty,none,0,HR@10,0.1072680726647377
tiger,amazon-beauty,none,0,Diversity,0.7830870151519775
tiger,amazon-beauty,none,0,Coverage,0.6286559316464015
tiger,amazon-beauty,none,0,AvgPop,52.75823602458546
tiger,amazon-beauty,mmr_lam=1.0,0,NDCG@10,0.04194008186459541
tiger,amazon-beauty,mmr_lam=1.0,0,Recall@10,0.061632778495550156
tiger,amazon-beauty,mmr_lam=1.0,0,HR@10,0.1072680726647377
tiger,amazon-beauty,mmr_lam=1.0,0,Diversity,0.7830870151519775
tiger,amazon-beauty,mmr_lam=1.0,0,Coverage,0.6286559316464015
tiger,amazon-beauty,mmr_lam=1.0,0,AvgPop,52.75823602458546
tiger,amazon-beauty,mmr_lam=0.8,0,NDCG@10,0.04123154282569885
tiger,amazon-beauty,mmr_lam=0.8,0,Recall@10,0.06057823821902275
tiger,amazon-beauty,mmr_lam=0.8,0,HR@10,0.10603620111942291
tiger,amazon-beauty,mmr_lam=0.8,0,Diversity,0.8089157938957214
tiger,amazon-beauty,mmr_lam=0.8,0,Coverage,0.6207689779822544
tiger,amazon-beauty,mmr_lam=0.8,0,AvgPop,53.208089409260246
tiger,amazon-beauty,mmr_lam=0.6,0,NDCG@10,0.03976515308022499
tiger,amazon-beauty,mmr_lam=0.6,0,Recall@10,0.058641985058784485
tiger,amazon-beauty,mmr_lam=0.6,0,HR@10,0.10328816622495651
tiger,amazon-beauty,mmr_lam=0.6,0,Diversity,0.8393636345863342
tiger,amazon-beauty,mmr_lam=0.6,0,Coverage,0.6153466973381532
tiger,amazon-beauty,mmr_lam=0.6,0,AvgPop,53.3487148984128
tiger,amazon-beauty,mmr_lam=0.4,0,NDCG@10,0.03722963109612465
tiger,amazon-beauty,mmr_lam=0.4,0,Recall@10,0.05428077280521393
tiger,amazon-beauty,mmr_lam=0.4,0,HR@10,0.09712877869606018
tiger,amazon-beauty,mmr_lam=0.4,0,Diversity,0.8604284524917603
tiger,amazon-beauty,mmr_lam=0.4,0,Coverage,0.6189615511008872
tiger,amazon-beauty,mmr_lam=0.4,0,AvgPop,52.793100209748616
tiger,amazon-beauty,mmr_lam=0.2,0,NDCG@10,0.034576062113046646
tiger,amazon-beauty,mmr_lam=0.2,0,Recall@10,0.049920354038476944
tiger,amazon-beauty,mmr_lam=0.2,0,HR@10,0.09059035032987595
tiger,amazon-beauty,mmr_lam=0.2,0,Diversity,0.8707155585289001
tiger,amazon-beauty,mmr_lam=0.2,0,Coverage,0.6219191587249425
tiger,amazon-beauty,mmr_lam=0.2,0,AvgPop,51.75763077982656
tiger,amazon-beauty,dpp_alpha=0.5,0,NDCG@10,0.039430707693099976
tiger,amazon-beauty,dpp_alpha=0.5,0,Recall@10,0.05709807202219963
tiger,amazon-beauty,dpp_alpha=0.5,0,HR@10,0.10091917216777802
tiger,amazon-beauty,dpp_alpha=0.5,0,Diversity,0.843329668045044
tiger,amazon-beauty,dpp_alpha=0.5,0,Coverage,0.6179756818928689
tiger,amazon-beauty,dpp_alpha=0.5,0,AvgPop,53.4994104081228
tiger,amazon-beauty,dpp_alpha=1.0,0,NDCG@10,0.040601830929517746
tiger,amazon-beauty,dpp_alpha=1.0,0,Recall@10,0.05925724282860756
tiger,amazon-beauty,dpp_alpha=1.0,0,HR@10,0.10442528128623962
tiger,amazon-beauty,dpp_alpha=1.0,0,Diversity,0.8265756964683533
tiger,amazon-beauty,dpp_alpha=1.0,0,Coverage,0.6186329280315478
tiger,amazon-beauty,dpp_alpha=1.0,0,AvgPop,53.6778636947062
tiger,amazon-beauty,dpp_alpha=2.0,0,NDCG@10,0.04127863794565201
tiger,amazon-beauty,dpp_alpha=2.0,0,Recall@10,0.06039052456617355
tiger,amazon-beauty,dpp_alpha=2.0,0,HR@10,0.10660475492477417
tiger,amazon-beauty,dpp_alpha=2.0,0,Diversity,0.810685396194458
tiger,amazon-beauty,dpp_alpha=2.0,0,Coverage,0.6225764048636214
tiger,amazon-beauty,dpp_alpha=2.0,0,AvgPop,53.52629162362124
tiger,amazon-beauty,dpp_alpha=4.0,0,NDCG@10,0.04186377301812172
tiger,amazon-beauty,dpp_alpha=4.0,0,Recall@10,0.06180086359381676
tiger,amazon-beauty,dpp_alpha=4.0,0,HR@10,0.10793139040470123
tiger,amazon-beauty,dpp_alpha=4.0,0,Diversity,0.7985827922821045
tiger,amazon-beauty,dpp_alpha=4.0,0,Coverage,0.6225764048636214
tiger,amazon-beauty,dpp_alpha=4.0,0,AvgPop,53.28672948689854
tiger,amazon-beauty,none,1,NDCG@10,0.04120520129799843
tiger,amazon-beauty,none,1,Recall@10,0.06302586197853088
tiger,amazon-beauty,none,1,HR@10,0.10925803333520889
tiger,amazon-beauty,none,1,Diversity,0.7857941389083862
tiger,amazon-beauty,none,1,Coverage,0.6342425238251725
tiger,amazon-beauty,none,1,AvgPop,51.092248479079586
tiger,amazon-beauty,mmr_lam=1.0,1,NDCG@10,0.04120520129799843
tiger,amazon-beauty,mmr_lam=1.0,1,Recall@10,0.06302586197853088
tiger,amazon-beauty,mmr_lam=1.0,1,HR@10,0.10925803333520889
tiger,amazon-beauty,mmr_lam=1.0,1,Diversity,0.7857941389083862
tiger,amazon-beauty,mmr_lam=1.0,1,Coverage,0.6342425238251725
tiger,amazon-beauty,mmr_lam=1.0,1,AvgPop,51.092248479079586
tiger,amazon-beauty,mmr_lam=0.8,1,NDCG@10,0.04057514667510986
tiger,amazon-beauty,mmr_lam=0.8,1,Recall@10,0.06196748465299606
tiger,amazon-beauty,mmr_lam=0.8,1,HR@10,0.10698379576206207
tiger,amazon-beauty,mmr_lam=0.8,1,Diversity,0.8111473321914673
tiger,amazon-beauty,mmr_lam=0.8,1,Coverage,0.6284916201117319
tiger,amazon-beauty,mmr_lam=0.8,1,AvgPop,51.4105553946116
tiger,amazon-beauty,mmr_lam=0.6,1,NDCG@10,0.039169974625110626
tiger,amazon-beauty,mmr_lam=0.6,1,Recall@10,0.05945342034101486
tiger,amazon-beauty,mmr_lam=0.6,1,HR@10,0.10404624044895172
tiger,amazon-beauty,mmr_lam=0.6,1,Diversity,0.8411616086959839
tiger,amazon-beauty,mmr_lam=0.6,1,Coverage,0.6220834702596122
tiger,amazon-beauty,mmr_lam=0.6,1,AvgPop,51.42092248479079
tiger,amazon-beauty,mmr_lam=0.4,1,NDCG@10,0.03636086359620094
tiger,amazon-beauty,mmr_lam=0.4,1,Recall@10,0.054903481155633926
tiger,amazon-beauty,mmr_lam=0.4,1,HR@10,0.09712877869606018
tiger,amazon-beauty,mmr_lam=0.4,1,Diversity,0.8631787896156311
tiger,amazon-beauty,mmr_lam=0.4,1,Coverage,0.6209332895169241
tiger,amazon-beauty,mmr_lam=0.4,1,AvgPop,50.89803625377643
tiger,amazon-beauty,mmr_lam=0.2,1,NDCG@10,0.033355068415403366
tiger,amazon-beauty,mmr_lam=0.2,1,Recall@10,0.049388349056243896
tiger,amazon-beauty,mmr_lam=0.2,1,HR@10,0.08888467401266098
tiger,amazon-beauty,mmr_lam=0.2,1,Diversity,0.8741245865821838
tiger,amazon-beauty,mmr_lam=0.2,1,Coverage,0.6247124548143279
tiger,amazon-beauty,mmr_lam=0.2,1,AvgPop,49.7668128957497
tiger,amazon-beauty,dpp_alpha=0.5,1,NDCG@10,0.03892518952488899
tiger,amazon-beauty,dpp_alpha=0.5,1,Recall@10,0.05880352482199669
tiger,amazon-beauty,dpp_alpha=0.5,1,HR@10,0.10234056413173676
tiger,amazon-beauty,dpp_alpha=0.5,1,Diversity,0.8471342325210571
tiger,amazon-beauty,dpp_alpha=0.5,1,Coverage,0.6186329280315478
tiger,amazon-beauty,dpp_alpha=0.5,1,AvgPop,51.61395522079212
tiger,amazon-beauty,dpp_alpha=1.0,1,NDCG@10,0.03996627405285835
tiger,amazon-beauty,dpp_alpha=1.0,1,Recall@10,0.0606754794716835
tiger,amazon-beauty,dpp_alpha=1.0,1,HR@10,0.10508859902620316
tiger,amazon-beauty,dpp_alpha=1.0,1,Diversity,0.8295117616653442
tiger,amazon-beauty,dpp_alpha=1.0,1,Coverage,0.6201117318435754
tiger,amazon-beauty,dpp_alpha=1.0,1,AvgPop,51.83792368497289
tiger,amazon-beauty,dpp_alpha=2.0,1,NDCG@10,0.040729690343141556
tiger,amazon-beauty,dpp_alpha=2.0,1,Recall@10,0.06229259818792343
tiger,amazon-beauty,dpp_alpha=2.0,1,HR@10,0.10717331618070602
tiger,amazon-beauty,dpp_alpha=2.0,1,Diversity,0.8134241104125977
tiger,amazon-beauty,dpp_alpha=2.0,1,Coverage,0.6278343739730529
tiger,amazon-beauty,dpp_alpha=2.0,1,AvgPop,51.760408475768735
tiger,amazon-beauty,dpp_alpha=4.0,1,NDCG@10,0.04068615660071373
tiger,amazon-beauty,dpp_alpha=4.0,1,Recall@10,0.06194131448864937
tiger,amazon-beauty,dpp_alpha=4.0,1,HR@10,0.10660475492477417
tiger,amazon-beauty,dpp_alpha=4.0,1,Diversity,0.8017628788948059
tiger,amazon-beauty,dpp_alpha=4.0,1,Coverage,0.6330923430824844
tiger,amazon-beauty,dpp_alpha=4.0,1,AvgPop,51.52575218308985
tiger,amazon-beauty,none,2,NDCG@10,0.04162153974175453
tiger,amazon-beauty,none,2,Recall@10,0.06299585103988647
tiger,amazon-beauty,none,2,HR@10,0.10935278981924057
tiger,amazon-beauty,none,2,Diversity,0.7738783359527588
tiger,amazon-beauty,none,2,Coverage,0.6406506736772921
tiger,amazon-beauty,none,2,AvgPop,49.71707040929676
tiger,amazon-beauty,mmr_lam=1.0,2,NDCG@10,0.04162153974175453
tiger,amazon-beauty,mmr_lam=1.0,2,Recall@10,0.06299585103988647
tiger,amazon-beauty,mmr_lam=1.0,2,HR@10,0.10935278981924057
tiger,amazon-beauty,mmr_lam=1.0,2,Diversity,0.7738783359527588
tiger,amazon-beauty,mmr_lam=1.0,2,Coverage,0.6406506736772921
tiger,amazon-beauty,mmr_lam=1.0,2,AvgPop,49.71707040929676
tiger,amazon-beauty,mmr_lam=0.8,2,NDCG@10,0.040980756282806396
tiger,amazon-beauty,mmr_lam=0.8,2,Recall@10,0.06199139356613159
tiger,amazon-beauty,mmr_lam=0.8,2,HR@10,0.10821567475795746
tiger,amazon-beauty,mmr_lam=0.8,2,Diversity,0.7972397804260254
tiger,amazon-beauty,mmr_lam=0.8,2,Coverage,0.6358856391718699
tiger,amazon-beauty,mmr_lam=0.8,2,AvgPop,49.96328932752286
tiger,amazon-beauty,mmr_lam=0.6,2,NDCG@10,0.03939744085073471
tiger,amazon-beauty,mmr_lam=0.6,2,Recall@10,0.05934026837348938
tiger,amazon-beauty,mmr_lam=0.6,2,HR@10,0.10480432212352753
tiger,amazon-beauty,mmr_lam=0.6,2,Diversity,0.8256505131721497
tiger,amazon-beauty,mmr_lam=0.6,2,Coverage,0.628984554715741
tiger,amazon-beauty,mmr_lam=0.6,2,AvgPop,50.01738870375117
tiger,amazon-beauty,mmr_lam=0.4,2,NDCG@10,0.03661852329969406
tiger,amazon-beauty,mmr_lam=0.4,2,Recall@10,0.0545220747590065
tiger,amazon-beauty,mmr_lam=0.4,2,HR@10,0.09646546095609665
tiger,amazon-beauty,mmr_lam=0.4,2,Diversity,0.8457786440849304
tiger,amazon-beauty,mmr_lam=0.4,2,Coverage,0.6294774893197502
tiger,amazon-beauty,mmr_lam=0.4,2,AvgPop,49.53890028197898
tiger,amazon-beauty,mmr_lam=0.2,2,NDCG@10,0.03372248634696007
tiger,amazon-beauty,mmr_lam=0.2,2,Recall@10,0.0500885546207428
tiger,amazon-beauty,mmr_lam=0.2,2,HR@10,0.08907419443130493
tiger,amazon-beauty,mmr_lam=0.2,2,Diversity,0.8560497760772705
tiger,amazon-beauty,mmr_lam=0.2,2,Coverage,0.6316135392704568
tiger,amazon-beauty,mmr_lam=0.2,2,AvgPop,48.62161411603862
tiger,amazon-beauty,dpp_alpha=0.5,2,NDCG@10,0.03872422128915787
tiger,amazon-beauty,dpp_alpha=0.5,2,Recall@10,0.05738212540745735
tiger,amazon-beauty,dpp_alpha=0.5,2,HR@10,0.10035061091184616
tiger,amazon-beauty,dpp_alpha=0.5,2,Diversity,0.830910325050354
tiger,amazon-beauty,dpp_alpha=0.5,2,Coverage,0.6261912586263556
tiger,amazon-beauty,dpp_alpha=0.5,2,AvgPop,50.01247543364949
tiger,amazon-beauty,dpp_alpha=1.0,2,NDCG@10,0.03980334475636482
tiger,amazon-beauty,dpp_alpha=1.0,2,Recall@10,0.05970362573862076
tiger,amazon-beauty,dpp_alpha=1.0,2,HR@10,0.10404624044895172
tiger,amazon-beauty,dpp_alpha=1.0,2,Diversity,0.8147297501564026
tiger,amazon-beauty,dpp_alpha=1.0,2,Coverage,0.6304633585277687
tiger,amazon-beauty,dpp_alpha=1.0,2,AvgPop,50.279159189951294
tiger,amazon-beauty,dpp_alpha=2.0,2,NDCG@10,0.040707871317863464
tiger,amazon-beauty,dpp_alpha=2.0,2,Recall@10,0.0613492913544178
tiger,amazon-beauty,dpp_alpha=2.0,2,HR@10,0.10707855224609375
tiger,amazon-beauty,dpp_alpha=2.0,2,Diversity,0.7994553446769714
tiger,amazon-beauty,dpp_alpha=2.0,2,Coverage,0.6334209661518239
tiger,amazon-beauty,dpp_alpha=2.0,2,AvgPop,50.22601042467743
tiger,amazon-beauty,dpp_alpha=4.0,2,NDCG@10,0.04108076170086861
tiger,amazon-beauty,dpp_alpha=4.0,2,Recall@10,0.06189190223813057
tiger,amazon-beauty,dpp_alpha=4.0,2,HR@10,0.10831043124198914
tiger,amazon-beauty,dpp_alpha=4.0,2,Diversity,0.7880609631538391
tiger,amazon-beauty,dpp_alpha=4.0,2,Coverage,0.6373644429838975
tiger,amazon-beauty,dpp_alpha=4.0,2,AvgPop,50.06503674271554
